date,ret_true,VaR95_HAR,VaR95_GARCHt,VaR95_Patch_raw,VaR95_Patch_cal,VaR95_Patch_rollcal
2024-02-27,0.0018561291108580846,-0.006369013735535384,-0.012448942205206842,-0.10347374,-0.01651841709078994,-0.01651841709078994
2024-02-28,-0.0013225681941273493,-0.006477249028022899,-0.012622694169721812,-0.1071454,-0.020191268450724692,-0.020191268450724692
2024-02-29,0.0035884940499260054,-0.005609346684724787,-0.012791731581634267,-0.10166255,-0.014709371538672494,-0.014709371538672494
2024-03-01,0.009344402195555546,-0.007501082859261328,-0.012956271137731692,-0.10357727,-0.01662485400903073,-0.01662485400903073
2024-03-04,-0.00107286286849817,-0.006954731886281844,-0.013116513442587996,-0.10730347,-0.02035166398531732,-0.02035166398531732
2024-03-05,-0.010044435653646211,-0.006103929755761558,-0.013272644677907014,-0.091385156,-0.004433837966346596,-0.004433837966346596
2024-03-06,0.005054409620196765,-0.00858126342554766,-0.013424838053207502,-0.09999744,-0.013163848678188789,-0.013163848678188789
2024-03-07,0.009877485259169205,-0.007797471801024491,-0.013573255072015811,-0.10674383,-0.02000442004766252,-0.02000442004766252
2024-03-08,-0.0060202912681690535,-0.009457260372640558,-0.013718046641584204,-0.0908434,-0.004179335143241522,-0.004179335143241522
2024-03-11,-0.0008602278137113117,-0.010237358909636781,-0.01385935404924816,-0.1015099,-0.015107416448359792,-0.015107416448359792
2024-03-12,0.01069993371602429,-0.008493995427907299,-0.013997309824597435,-0.08890427,-0.0027110514924544027,-0.0027110514924544027
2024-03-13,-0.001568608409269423,-0.010316777817093996,-0.014132038503452626,-0.09879504,-0.0127692335277301,-0.0127692335277301
2024-03-14,-0.0019789298693284607,-0.007971142509730477,-0.014263657307051385,-0.09053854,-0.0046466631559506505,-0.0046466631559506505
2024-03-15,-0.006890254856517508,-0.009659714694670762,-0.014392276747732777,-0.09518165,-0.009396916858527102,-0.009396916858527102
2024-03-18,0.0059256112506647085,-0.008250736314639151,-0.014518001170669483,-0.096393876,-0.010694857820588252,-0.010694857820588252
2024-03-19,0.005541789552756526,-0.00761946081346227,-0.014640929239760927,-0.09046702,-0.004836573790237164,-0.004836573790237164
2024-03-20,0.009206745808616468,-0.007929405048945497,-0.014761154374608135,-0.10003498,-0.014459391365956309,-0.014459391365956309
2024-03-21,0.0032992767304111936,-0.007996652637441287,-0.01487876514449661,-0.10255121,-0.017019507426531633,-0.017019507426531633
2024-03-22,-0.0018977313018675446,-0.006124729665309144,-0.01499384562448085,-0.10448523,-0.01898863627499188,-0.01898863627499188
2024-03-25,-0.002766412633830484,-0.005338251652340577,-0.009373780526842712,-0.10909626,-0.023627753353760078,-0.023627753353760078
2024-03-26,-0.0018488346815956902,-0.0050303478113949114,-0.00964708064472599,-0.10939841,-0.023952373016774636,-0.023952373016774636
2024-03-27,0.008368722667744244,-0.00570684997689605,-0.009908984656271217,-0.10895319,-0.02352512874718629,-0.02352512874718629
2024-03-28,-0.000191155905406859,-0.006393604959573823,-0.010160429405288354,-0.10826634,-0.022852659331515604,-0.022852659331515604
2024-04-01,-0.0017414018553916222,-0.0051946831455341475,-0.010402226836664518,-0.11021899,-0.024816813798979057,-0.024816813798979057
2024-04-02,-0.006378271708528338,-0.006412470552383282,-0.01063508649574473,-0.1066259,-0.02123292737294981,-0.02123292737294981
2024-04-03,0.00109778281310291,-0.006083634239225791,-0.010859633044455249,-0.104686305,-0.019300695232126422,-0.019300695232126422
2024-04-04,-0.012281050568518914,-0.006507358916261986,-0.011076420082879694,-0.104433045,-0.019053325519467715,-0.019053325519467715
2024-04-05,0.010392607533296072,-0.009157004788231265,-0.011285941188337454,-0.10056942,-0.015194412749340747,-0.015194412749340747
2024-04-08,0.0005591868308165715,-0.009286703725148398,-0.011488638829013239,-0.0967153,-0.011344062533239177,-0.011344062533239177
2024-04-09,0.001156055580594284,-0.006997899852240259,-0.011684911633125015,-0.10497481,-0.01960658836035792,-0.01960658836035792
2024-04-10,-0.010063548773453057,-0.010217158447568504,-0.011875120370881804,-0.098845504,-0.013479695022052915,-0.013479695022052915
2024-04-11,0.00751860366543422,-0.00893155788408091,-0.012059592918109683,-0.10456096,-0.019197081151408904,-0.019197081151408904
2024-04-12,-0.01389930852456267,-0.010966484008715228,-0.012238628406373414,-0.09875013,-0.013387795254893711,-0.013387795254893711
2024-04-15,-0.012607143048339431,-0.010524944819797051,-0.012412500717369813,-0.098623544,-0.01336509153521305,-0.01336509153521305
2024-04-16,-0.001825436543476222,-0.01178784191487401,-0.012581461444375205,-0.09200344,-0.0068280933594685456,-0.0068280933594685456
2024-04-17,-0.005935908826629088,-0.009780853557572845,-0.012745742417204846,-0.09560854,-0.01049967801887293,-0.01049967801887293
2024-04-18,-0.0020598169788943466,-0.010716569926294868,-0.012905557867128782,-0.09527334,-0.010217665746396432,-0.010217665746396432
2024-04-19,-0.008766747829932697,-0.010493937715765228,-0.01306110629282372,-0.09097973,-0.005966605928415233,-0.005966605928415233
2024-04-22,0.009167041963362266,-0.010701103959510426,-0.013212572076536158,-0.091154516,-0.006243949626360615,-0.006243949626360615
2024-04-23,0.011796750326658056,-0.011521540066901897,-0.016619830206884817,-0.091448754,-0.006620233784716892,-0.006620233784716892
2024-04-24,-0.0004747741164194963,-0.01112514709834619,-0.016693559045110787,-0.09971543,-0.014884029159071596,-0.014884029159071596
2024-04-25,-0.0038060217810844676,-0.010013439691326415,-0.016765869590920485,-0.09619417,-0.011360464658555364,-0.011360464658555364
2024-04-26,0.009429271196176536,-0.011206022062959814,-0.016836796392424396,-0.094319485,-0.009483936058142378,-0.009483936058142378
2024-04-29,0.003535148997128701,-0.009742975756879727,-0.016906372830378477,-0.09682619,-0.011989166177811997,-0.011989166177811997
2024-04-30,-0.015968065081116478,-0.009014597733440837,-0.016974631173086004,-0.10382056,-0.01898235627354769,-0.01898235627354769
2024-05-01,-0.003252416950307868,-0.009928125572223421,-0.017041602627914085,-0.09641986,-0.011580712350136232,-0.011580712350136232
2024-05-02,0.009309942667914406,-0.01274501023969789,-0.01710731738971712,-0.09736713,-0.012527227211407074,-0.012527227211407074
2024-05-03,0.012319250829531114,-0.011905334394184992,-0.017171804686301938,-0.093477115,-0.008636608100423757,-0.008636608100423757
2024-05-06,0.010273856311450835,-0.010314964867686337,-0.017235092821326924,-0.104745075,-0.019904084811637107,-0.019904084811637107
2024-05-07,0.0011027240954675221,-0.00842303586073218,-0.01729720921465204,-0.104655966,-0.019814589180607772,-0.019814589180607772
2024-05-08,9.673844019175704e-05,-0.008031229230005288,-0.017358180440402673,-0.09944698,-0.014605293875784311,-0.014605293875784311
2024-05-09,0.00574523655301018,-0.0070094441829811685,-0.017418032262868855,-0.1045586,-0.01971666643192553,-0.01971666643192553
2024-05-10,0.0012874054558897896,-0.0066382707164339754,-0.017476789670472875,-0.10644136,-0.02159922847683851,-0.02159922847683851
2024-05-13,0.0001342549317495667,-0.006658496051020981,-0.01753447690779269,-0.10650349,-0.02166120011276891,-0.02166120011276891
2024-05-14,0.004577670208553819,-0.006369162294010107,-0.017591117505929108,-0.10628216,-0.02143974342151321,-0.02143974342151321
2024-05-15,0.012307025276262706,-0.00648796524256,-0.017646734311199223,-0.108064756,-0.02322223806850865,-0.02322223806850865
2024-05-16,-0.002059794730123521,-0.007236661410489374,-0.017701349512354615,-0.10173959,-0.016896990986105018,-0.016896990986105018
2024-05-17,0.0014364704790930105,-0.00677158894325536,-0.017754984666359913,-0.108012244,-0.023169580120182096,-0.023169580120182096
2024-05-20,0.0011517626915056312,-0.0060687485886455565,-0.01780766072287534,-0.10534251,-0.020499794227443774,-0.020499794227443774
2024-05-21,0.00244948779219456,-0.006179543890410045,-0.008528241990381723,-0.10398884,-0.019146082713253104,-0.019146082713253104
2024-05-22,-0.002883612783607603,-0.005335800607064796,-0.008840947144908727,-0.10320203,-0.018359239501900576,-0.018359239501900576
2024-05-23,-0.007330838320107169,-0.006892757315110971,-0.009138324130017214,-0.10806368,-0.02322086293281854,-0.02322086293281854
2024-05-24,0.006594582709478658,-0.008640070590098982,-0.009421894729463743,-0.10019902,-0.015356181677552927,-0.015356181677552927
2024-05-28,0.0006984610905371724,-0.007230438742972402,-0.009692938011248719,-0.10705204,-0.022209184673340432,-0.022209184673340432
2024-05-29,-0.007027165307512462,-0.007488281515923773,-0.00995254199916935,-0.100159384,-0.015316515069970435,-0.015316515069970435
2024-05-30,-0.006655806550083909,-0.0062541748755273905,-0.010201641949642307,-0.099841826,-0.014998946187274431,-0.014998946187274431
2024-05-31,0.009066932364354408,-0.007546337836801659,-0.01044104925488875,-0.09702113,-0.012178241481117638,-0.012178241481117638
2024-06-03,0.0008150257537948846,-0.011042523425621885,-0.01067147363919033,-0.0946935,-0.009850604516192199,-0.009850604516192199
2024-06-04,0.0011173476707382335,-0.010578231912521465,-0.010893540461372107,-0.09403241,-0.009189508944251842,-0.009189508944251842
2024-06-05,0.011814974181419302,-0.008841573167694341,-0.011107804383799838,-0.094973125,-0.010130219486699565,-0.010130219486699565
2024-06-06,-1.889994548598395e-05,-0.009748711042371922,-0.011314760301266507,-0.09475738,-0.00991447092065774,-0.00991447092065774
2024-06-07,-0.0012162608230328331,-0.008067146798694092,-0.011514852174303227,-0.093034424,-0.008191512067824286,-0.008191512067824286
2024-06-10,0.003084930347054815,-0.008723500267994223,-0.011708480239367177,-0.10128511,-0.016442195785557515,-0.016442195785557515
2024-06-11,0.002405323107886659,-0.0069360512078502955,-0.01189600694724442,-0.099346705,-0.014503788959744093,-0.014503788959744093
2024-06-12,0.00817961624905994,-0.008157187993653496,-0.012077761894389498,-0.09565608,-0.010813162499093379,-0.010813162499093379
2024-06-13,0.0020115212467466392,-0.007661678580850523,-0.012254045949069784,-0.09449286,-0.009649941330572787,-0.009649941330572787
2024-06-14,0.0006081620606250837,-0.0077167098570053525,-0.012425134727958873,-0.09868911,-0.013846190395756311,-0.013846190395756311
2024-06-17,0.00792747855668896,-0.006547601337154925,-0.012591281544409196,-0.095523976,-0.010681055647903143,-0.010681055647903143
2024-06-18,0.0025374168089680182,-0.008824966230025537,-0.012752719923720773,-0.09531439,-0.01047146904962061,-0.01047146904962061
2024-06-20,-0.0027202108371549016,-0.005675036621878563,-0.007409185952371862,-0.08977411,-0.004931188570994588,-0.004931188570994588
2024-06-21,-0.0013416628058875446,-0.008121199482609281,-0.0077820209285842466,-0.10377912,-0.018936198188093764,-0.018936198188093764
2024-06-24,-0.003255932062322664,-0.006789488888361577,-0.008132108466327658,-0.10280119,-0.0179582678817731,-0.0179582678817731
2024-06-25,0.0038436272623956214,-0.008038254995335298,-0.00846236145938053,-0.0968629,-0.01201997763671657,-0.01201997763671657
2024-06-26,0.0012471969302234598,-0.006613968204769349,-0.008775104274646596,-0.10048484,-0.015641917440671352,-0.015641917440671352
2024-06-27,0.0015753890369714085,-0.006769270575283888,-0.009072228489098213,-0.10733144,-0.022488517283835163,-0.022488517283835163
2024-06-28,-0.0039431358597106225,-0.005943175393072153,-0.009355299180847739,-0.1068676,-0.022024677158366215,-0.022024677158366215
2024-07-01,0.002056065059189649,-0.009596393301927773,-0.009625629729661744,-0.10625601,-0.021413087057991068,-0.021413087057991068
2024-07-02,0.006707138072554741,-0.007627961725549346,-0.009884335845811812,-0.106377915,-0.021534991977690945,-0.021534991977690945
2024-07-03,0.004452875590931882,-0.007059650654923168,-0.010132375480901375,-0.10369222,-0.018849296913450844,-0.018849296913450844
2024-07-05,0.005749815904059652,-0.006302348341576836,-0.010370578891295642,-0.10803841,-0.02319548686205876,-0.02319548686205876
2024-07-08,0.001153262481199846,-0.007056284543690242,-0.010599671675872781,-0.10630028,-0.021457356820945087,-0.021457356820945087
2024-07-09,0.0009719518486646095,-0.005418368991190565,-0.010820292700411752,-0.10617547,-0.021332546788054157,-0.021332546788054157
2024-07-10,0.00984671242170343,-0.004729675106097227,-0.011033008234002618,-0.10748483,-0.022641906761741423,-0.022641906761741423
2024-07-11,-0.00866013912609187,-0.005921785311559947,-0.011238323234589735,-0.10999532,-0.025152396740691224,-0.025152396740691224
2024-07-12,0.0062878745057197705,-0.007348405655525151,-0.011436690458180498,-0.10377319,-0.018930266723851077,-0.018930266723851077
2024-07-15,0.002746278271057001,-0.008704121244803157,-0.011628517885134807,-0.10725552,-0.022412596710378943,-0.022412596710378943
2024-07-16,0.005912761456844606,-0.008631831838610087,-0.011814174829771802,-0.097672045,-0.01282912169960125,-0.01282912169960125
2024-07-17,-0.014120511801444913,-0.00690005264973015,-0.011993997008769228,-0.10072338,-0.015880456690979095,-0.015880456690979095
2024-07-18,-0.007714656852590096,-0.007723158582168056,-0.012168290778095244,-0.09312652,-0.008283596684081365,-0.008283596684081365
2024-07-19,-0.006662581531666767,-0.010442502492511123,-0.016521594200165565,-0.09313694,-0.00829401667856318,-0.00829401667856318
2024-07-22,0.010257097434216433,-0.009346818155869257,-0.01658455650296771,-0.09109719,-0.00625426667414862,-0.00625426667414862
2024-07-23,-0.0015698185132597686,-0.008430212106658801,-0.01664621752224275,-0.091743305,-0.00690038167061699,-0.00690038167061699
2024-07-24,-0.022923317428046097,-0.008044073145813188,-0.0167066096552452,-0.09064779,-0.005804866667791689,-0.005804866667791689
2024-07-25,-0.005224033818780782,-0.009939647321557226,-0.016765764234973383,-0.099778235,-0.015003829217861767,-0.015003829217861767
2024-07-26,0.011137604030452053,-0.01244718939107686,-0.016823711577784704,-0.11709724,-0.03237764825791782,-0.03237764825791782
2024-07-29,0.0005875438160343194,-0.010429417464176596,-0.016880481028205,-0.093068495,-0.00839275448996267,-0.00839275448996267
2024-07-30,-0.0050794946348045045,-0.00969157231294626,-0.01693610100117095,-0.10176358,-0.01712292047559856,-0.01712292047559856
2024-07-31,0.01612399682535237,-0.01256696371243666,-0.01699059902187873,-0.120683864,-0.03607126926410725,-0.03607126926410725
2024-08-01,-0.014262065102805366,-0.011214782706731171,-0.01704400176339706,-0.095218256,-0.010559595542583886,-0.010559595542583886
2024-08-02,-0.018794117244160802,-0.01567275247723328,-0.017096335082221,-0.10500774,-0.020380744517695518,-0.020380744517695518
2024-08-05,-0.029555993681478654,-0.014045892000770778,-0.01714762405182715,-0.12082288,-0.036221216497784814,-0.036221216497784814
2024-08-06,0.009177375335982951,-0.01769337055186241,-0.017197892994525506,-0.13847646,-0.053895062081856265,-0.053895062081856265
2024-08-07,-0.006706490288479472,-0.018081178860422733,-0.017247165511543698,-0.13758913,-0.05302394454911344,-0.05302394454911344
2024-08-08,0.02285416390050976,-0.018144276786673956,-0.01729546451155611,-0.14400959,-0.05945737452291916,-0.05945737452291916
2024-08-09,0.0044000008937903345,-0.015853079999216868,-0.01734281223777354,-0.12290843,-0.03836659050196374,-0.03836659050196374
2024-08-12,0.0005251904022820497,-0.014070627754518504,-0.01738923029361554,-0.11444409,-0.0299105512851994,-0.0299105512851994
2024-08-13,0.016311703033143665,-0.012808918649012357,-0.017434739667082907,-0.10308874,-0.018561841911787932,-0.018561841911787932
2024-08-14,0.003150012940052349,-0.010775785965496726,-0.017479360753971603,-0.09758165,-0.01299154686072844,-0.01299154686072844
2024-08-15,0.016994949084867983,-0.010809736652719257,-0.01752311337988475,-0.093543455,-0.008902787819880839,-0.008902787819880839
2024-08-16,0.0022396068494119348,-0.008846006581218983,-0.019033976133534525,-0.09719993,-0.012518811587202763,-0.012518811587202763
2024-08-19,0.009515798271746867,-0.008076404660509923,-0.019053947940444856,-0.09760515,-0.012891670601060293,-0.012891670601060293
2024-08-20,-0.0016273428966124825,-0.008686859957971355,-0.01907357078293899,-0.11034532,-0.025605951812146324,-0.025605951812146324
2024-08-21,0.0034307354747564744,-0.008377739886992006,-0.01909285112852007,-0.10751951,-0.022759430781015152,-0.022759430781015152
2024-08-22,-0.00787944100330673,-0.011315375380627041,-0.01911179531131083,-0.101113416,-0.016336767956110207,-0.016336767956110207
2024-08-23,0.01056921243473763,-0.011098561900372996,-0.01913040953534888,-0.10448666,-0.019696756896186246,-0.019696756896186246
2024-08-26,-0.002386583442142154,-0.010961820659500993,-0.019148699877715575,-0.11127566,-0.026475152848247085,-0.026475152848247085
2024-08-27,0.0013721780407838224,-0.010275350237542787,-0.019166672291601083,-0.10839312,-0.023584129609895754,-0.023584129609895754
2024-08-28,-0.005822308090388084,-0.009343295736006198,-0.01918433260927333,-0.0957447,-0.010928923019214692,-0.010928923019214692
2024-08-29,8.94293709441385e-05,-0.011148301255061732,-0.01920168654495378,-0.09737306,-0.012551853746669839,-0.012551853746669839
2024-08-30,0.009500772206501473,-0.011243132137489842,-0.019218739697631118,-0.088735566,-0.0039100163286339695,-0.0039100163286339695
2024-09-03,-0.02079360020588794,-0.011641649687588696,-0.01923549755374506,-0.09478609,-0.00995706559420527,-0.00995706559420527
2024-09-04,-0.0020489960990417444,-0.013272703886199232,-0.019251965489862636,-0.11096516,-0.026201873358992614,-0.026201873358992614
2024-09-05,-0.0024350716073691103,-0.011255144329147725,-0.019268148775194407,-0.109931156,-0.025220459570822515,-0.025220459570822515
2024-09-06,-0.016973394800869457,-0.01221998617925446,-0.019284052574129042,-0.10217105,-0.017502425740286418,-0.017502425740286418
2024-09-09,0.011134049068249219,-0.0136572532612908,-0.019299681948605436,-0.09790537,-0.013270403475857548,-0.013270403475857548
2024-09-10,0.004346107585829984,-0.0109908173324015,-0.01931504186049335,-0.10671045,-0.02210240966431444,-0.02210240966431444
2024-09-11,0.010206761753209115,-0.01123523509128323,-0.019330137173879075,-0.12032281,-0.035736310615079966,-0.035736310615079966
2024-09-12,0.008387937863513883,-0.017357923783416485,-0.0193449726572512,-0.10001928,-0.015450013375692392,-0.015450013375692392
2024-09-13,0.0052092100996716795,-0.012766699266710453,-0.019359552985700426,-0.09888655,-0.01433106958418233,-0.01433106958418233
2024-09-16,0.0014758152293223858,-0.010034547279955376,-0.015694785085545258,-0.10937731,-0.02483285855097428,-0.02483285855097428
2024-09-17,0.000408562518766864,-0.010026295069318764,-0.01577415941099159,-0.095489256,-0.010953627724407833,-0.010953627724407833
2024-09-18,-0.0029702149851482673,-0.012037569777148666,-0.0158517812334594,-0.09836677,-0.013838200263154687,-0.013838200263154687
2024-09-19,0.016920427220500578,-0.0116475696089742,-0.015927699372638254,-0.108556375,-0.024033452094152155,-0.024033452094152155
2024-09-20,-0.0017300946800880013,-0.009941070175929356,-0.01600196076989908,-0.09516784,-0.010580917006619825,-0.010580917006619825
2024-09-23,0.0024956146440882065,-0.009603155536817102,-0.01607461058854293,-0.09592866,-0.011290536936593945,-0.011290536936593945
2024-09-24,0.002857296449218616,-0.0077922532955466035,-0.016145692307081735,-0.108280376,-0.02360129288057325,-0.02360129288057325
2024-09-25,-0.002207994355861942,-0.008898386910974193,-0.01621524780614337,-0.102128685,-0.017365656986883,-0.017365656986883
2024-09-26,0.003956849297595433,-0.007379254726620668,-0.016283317449533964,-0.09271274,-0.007882556071930794,-0.007882556071930794
2024-09-27,-0.0014513811753724681,-0.008430096567352354,-0.016349940159938448,-0.09839718,-0.013513271339969032,-0.013513271339969032
2024-09-30,0.003999259531640931,-0.007623240018630887,-0.01641515348969369,-0.09979161,-0.01486472155439962,-0.01486472155439962
2024-10-01,-0.008998720394425064,-0.009499260416745788,-0.016478993687025066,-0.095811166,-0.010849893725944096,-0.010849893725944096
2024-10-02,0.00042190964946087206,-0.010788011674196567,-0.016541495758111906,-0.094461896,-0.009473116663179668,-0.009473116663179668
2024-10-03,-0.001829851470571242,-0.009606000334077281,-0.016602693525297686,-0.09653504,-0.011524255012968124,-0.011524255012968124
2024-10-04,0.009046286412710991,-0.009358506853279863,-0.01666261968171885,-0.109305754,-0.024277364492798895,-0.024277364492798895
2024-10-07,-0.00908154834403696,-0.010145842907555618,-0.016721305842677482,-0.10539241,-0.02034993687666352,-0.02034993687666352
2024-10-08,0.009413082822788965,-0.00940349322770376,-0.01677878259391587,-0.10521515,-0.020161409983755194,-0.020161409983755194
2024-10-09,0.006902582611441943,-0.00821275394628718,-0.016835079537125364,-0.10773933,-0.022676576469428555,-0.022676576469428555
2024-10-10,-0.0017516055383008933,-0.008293670150128834,-0.016890225332801923,-0.11076604,-0.025696075657967235,-0.025696075657967235
2024-10-11,0.0059703012872560635,-0.007579480028849302,-0.016944247740625768,-0.10905227,-0.02397653700879819,-0.02397653700879819
2024-10-14,0.008145173799189998,-0.006970631505506133,-0.010514017458550372,-0.102485016,-0.017404668089462935,-0.017404668089462935
2024-10-15,-0.00779998754450606,-0.007099591885586576,-0.010741119229151561,-0.10936661,-0.02428257015399475,-0.02428257015399475
2024-10-16,0.004336967801646274,-0.007969852779234935,-0.010959550325529427,-0.10089516,-0.01580816660562019,-0.01580816660562019
2024-10-17,8.590459073332113e-05,-0.006940756951541515,-0.01116988959159563,-0.10907751,-0.023988153766920553,-0.023988153766920553
2024-10-18,0.0038391196156357665,-0.006258367046921261,-0.011372653680992056,-0.093151286,-0.008060039495960833,-0.008060039495960833
2024-10-21,-0.0016435476328693355,-0.006379684290436205,-0.01156830624533991,-0.09329753,-0.008204771279193071,-0.008204771279193071
2024-10-22,-0.0005313053194067052,-0.007384005115189042,-0.01175726543214283,-0.08963857,-0.004544601505778845,-0.004544601505778845
2024-10-23,-0.00917946033174033,-0.006807647780152788,-0.011939910058862507,-0.09293707,-0.007842133687047462,-0.007842133687047462
2024-10-24,0.002160427678726151,-0.009163384470622557,-0.012116584739153426,-0.093104325,-0.00800861443206237,-0.00800861443206237
2024-10-25,-0.00034540174304797944,-0.007504428039422614,-0.012287604171597327,-0.09381357,-0.008717240028074294,-0.008717240028074294
2024-10-28,0.003086616302594436,-0.009414993225927726,-0.012453256753033574,-0.09373462,-0.008637794504883833,-0.008637794504883833
2024-10-29,0.0016170489493454454,-0.006004810402370761,-0.012613807642685127,-0.091671474,-0.0065742520863314585,-0.0065742520863314585
2024-10-30,-0.0030297866417541286,-0.008222915173827894,-0.012769501376265084,-0.10018874,-0.015091200951489553,-0.015091200951489553
2024-10-31,-0.019797715876523014,-0.007573639684048342,-0.012920564108702461,-0.09723081,-0.01213301724361604,-0.01213301724361604
2024-11-01,0.004211498945756453,-0.007563610656905846,-0.013067205548345649,-0.101576425,-0.01652960612619092,-0.01652960612619092
2024-11-04,-0.002156238244888087,-0.007985124414154854,-0.013209620633271352,-0.10644354,-0.021437500232250828,-0.021437500232250828
2024-11-05,0.012019224721391275,-0.008055536827701947,-0.013347990990766188,-0.0966402,-0.011666783517098739,-0.011666783517098739
2024-11-06,0.024561492351732994,-0.007242302294730791,-0.013482486213515209,-0.09442651,-0.009479192144977083,-0.009479192144977083
2024-11-07,0.007702433894916538,-0.009200161956879135,-0.01361326498005185,-0.109770894,-0.02484445504727975,-0.02484445504727975
2024-11-08,0.0043224654534732565,-0.007092246049288842,-0.01374047604224348,-0.096057266,-0.0111475301691219,-0.0111475301691219
2024-11-11,0.0009522883302697238,-0.006917031977340492,-0.01375396166495296,-0.092251256,-0.007354882666595605,-0.007354882666595605
2024-11-12,-0.0031111855953751544,-0.006773704809105852,-0.013877673089844476,-0.094801076,-0.009915392664574571,-0.009915392664574571
2024-11-13,0.00048569419030286554,-0.007933503263828785,-0.013998108208823988,-0.09925745,-0.014380318662957747,-0.014380318662957747
2024-11-14,-0.006450960231751068,-0.007331422172643112,-0.014115389602387117,-0.09660924,-0.011738950261664285,-0.011738950261664285
2024-11-15,-0.012891386469635613,-0.007170520638703906,-0.014229632970709989,-0.09711874,-0.012253923540629513,-0.012253923540629513
2024-11-18,0.004089045542489345,-0.008380590244316106,-0.014340947677220859,-0.096186176,-0.01136365913262101,-0.01136365913262101
2024-11-19,0.0036488673244292613,-0.0076478490397486635,-0.01444943723702301,-0.10853481,-0.02374613280621421,-0.02374613280621421
2024-11-20,0.000338709948256799,-0.008437496902329469,-0.014555199756918803,-0.10415493,-0.019393324545088783,-0.019393324545088783
2024-11-21,0.005353901391776716,-0.009352674659341772,-0.01465832833282565,-0.10250376,-0.017763811936188423,-0.017763811936188423
2024-11-22,0.003094672453006986,-0.010683771923660724,-0.014758911409569758,-0.099296145,-0.01457352284906814,-0.01457352284906814
2024-11-25,0.003386433678337575,-0.007283317932696491,-0.01485703310736514,-0.104155734,-0.01944697257937192,-0.01944697257937192
2024-11-26,0.005207900028861623,-0.009389517756868849,-0.014952773518711875,-0.10675515,-0.022057477163614933,-0.022057477163614933
2024-11-27,-0.003034713215093632,-0.007466401893253987,-0.015046208978960338,-0.09916714,-0.014478338031009355,-0.014478338031009355
2024-11-29,0.006192862491278817,-0.007527746912125088,-0.015137412313373245,-0.09672901,-0.012047304724924893,-0.012047304724924893
2024-12-02,0.0017907117841859943,-0.006616899714748743,-0.015226453063162417,-0.09712052,-0.01244449208005731,-0.01244449208005731
2024-12-03,0.00046365251870739144,-0.005496030434946148,-0.015313397692672889,-0.10857825,-0.023906763964163247,-0.023906763964163247
2024-12-04,0.006190406054193076,-0.004957223729787686,-0.015398309779625054,-0.09337597,-0.008708117471448007,-0.008708117471448007
2024-12-05,-0.0016470045233027975,-0.005315623542022207,-0.015481250190099586,-0.095205635,-0.010540689277275805,-0.010540689277275805
2024-12-06,0.0018938416764564536,-0.004800249346814862,-0.015562277239754138,-0.090305194,-0.005642573721938049,-0.005642573721938049
2024-12-09,-0.005162898595899357,-0.0046070189735576885,-0.015641446842591177,-0.09246548,-0.0078047200776678455,-0.0078047200776678455
2024-12-10,-0.003113893730123607,-0.005159751388038801,-0.009447150604041816,-0.09423018,-0.009570908362251676,-0.009570908362251676
2024-12-11,0.007700913189568226,-0.005464966960214449,-0.009716085457723312,-0.09956858,-0.014910498989918752,-0.014910498989918752
2024-12-12,-0.0051659822944536415,-0.005253094241689395,-0.009972981736963793,-0.09222667,-0.007569541492052398,-0.007569541492052398
2024-12-13,-0.00019850007617261411,-0.0048960693619185215,-0.01021883421620644,-0.09245255,-0.007796183493759323,-0.007796183493759323
2024-12-16,0.004260767635327234,-0.00631207176499187,-0.01045450532735576,-0.09642507,-0.01176931309512487,-0.01176931309512487
2024-12-17,-0.004128531821669945,-0.005435425983362671,-0.010680749042584852,-0.102610946,-0.01795567677621729,-0.01795567677621729
2024-12-18,-0.030256642874309847,-0.005207009921916841,-0.010898229449381343,-0.09691988,-0.012265000921091243,-0.012265000921091243
2024-12-19,-0.00030719646579946414,-0.01294790373540665,-0.011107535395825886,-0.12242992,-0.03788732143094008,-0.03788732143094008
2024-12-20,0.011939532412140075,-0.010090976136573457,-0.011309192179715915,-0.09845753,-0.014004755838819147,-0.014004755838819147
2024-12-23,0.005970472398741933,-0.014559330331700239,-0.011503670981906087,-0.09277241,-0.008391495365122403,-0.008391495365122403
2024-12-24,0.011053596172232893,-0.012386687863049523,-0.011691396555902749,-0.10826169,-0.023938262986165,-0.023938262986165
2024-12-26,6.667669712623336e-05,-0.010065172314467583,-0.0118727535535902,-0.09720341,-0.012925973082999087,-0.012925973082999087
2024-12-27,-0.010582399351832805,-0.009598795949243856,-0.01204809177270506,-0.09685139,-0.012610745160466341,-0.012610745160466341
2024-12-30,-0.011477207498316488,-0.011343040898981019,-0.01221773054343998,-0.095662676,-0.011451464822440166,-0.011451464822440166
2024-12-31,-0.003644669396511979,-0.010932556141137677,-0.012381962421487546,-0.104512826,-0.020331151311120593,-0.020331151311120593
2025-01-02,-0.0024600397749132696,-0.009682870488043296,-0.012541056317633357,-0.09409075,-0.009932704502064932,-0.009932704502064932
2025-01-03,0.012425911796793976,-0.012896962295958006,-0.012695260166046274,-0.101699844,-0.017560701854820407,-0.017560701854820407
2025-01-06,0.005744021301119062,-0.010407861935688802,-0.01284480321217372,-0.10309096,-0.018966940537024787,-0.018966940537024787
2025-01-07,-0.011368401888733892,-0.011133558865498161,-0.012989897984855081,-0.10482521,-0.020713288682788294,-0.020713288682788294
